"","agency_cd","site_no","station_nm","site_tp_cd","dec_lat_va","dec_long_va","coord_acy_cd","dec_coord_datum_cd","alt_va","alt_acy_va","alt_datum_cd","huc_cd","data_type_cd","parm_cd","stat_cd","ts_id","loc_web_ds","medium_grp_cd","parm_grp_cd","srs_id","access_cd","begin_date","end_date","count_nu","x"
"533","USGS","08210000","Nueces Rv nr Three Rivers, TX","ST","28.42750"," -98.17806","F","NAD83"," 99.26"," .1","NGVD29","12110111","dv","00060","00003","137266",NA,"wat",NA," 1645423","0","1915-07-01","2021-10-21","38830","08210000"
"534","USGS","08210400","Lagarto Ck nr George West, TX","ST","28.05974"," -98.09695","F","NAD83"," 197.77"," .1","NGVD29","12110111","dv","00060","00003","137279",NA,"wat",NA," 1645423","0","1972-04-01","2021-10-21","13362","08210400"
"535","USGS","08210500","Lk Corpus Christi nr Mathis, TX","LK","28.03835"," -97.87111","F","NAD83"," 0","  1","NGVD29","12110111","dv","00054","00003","137285",NA,"wat",NA," 1648328","0","1998-09-01","2021-10-21"," 8451","08210500"
"536","USGS","08211000","Nueces Rv nr Mathis, TX","ST","28.03835"," -97.86028","F","NAD83"," 26.53"," .1","NGVD29","12110111","dv","00060","00003","137294",NA,"wat",NA," 1645423","0","1939-08-05","2021-10-21","30027","08211000"
"537","USGS","08211200","Nueces Rv at Bluntzer, TX","ST","27.93780"," -97.77583","F","NAD83"," 0.0"," .1","NGVD29","12110111","dv","00010","00003","137301",NA,"wat",NA," 1645597","0","2008-11-05","2021-10-21"," 4696","08211200"
"538","USGS","08211503","Rincon Bayou Channel nr Calallen, TX","ST-TS","27.89697"," -97.62555","F","NAD83"," 5"," 20","NAVD88","12110111","dv","00010","00003","137334",NA,"wat",NA," 1645597","0","2004-03-20","2019-08-06"," 5401","08211503"
"539","USGS","08211520","Oso Ck at Corpus Christi, TX","ST","27.71142"," -97.50194","F","NAD83"," -1.91"," .1","NGVD29","12110202","dv","00060","00003","137358",NA,"wat",NA," 1645423","0","1972-09-09","2021-10-21","17940","08211520"
"540","USGS","08211800","San Diego Ck at Alice, TX","ST","27.76664"," -98.07556","S","NAD83"," 192","4.3","NAVD88","12110204","dv","00060","00003","137365",NA,"wat",NA," 1645423","0","1963-10-01","1989-09-29"," 9496","08211800"
"541","USGS","08211900","San Fernando Ck at Alice, TX","ST","27.77253"," -98.03361","F","NAD83"," 161.68"," .1","NGVD29","12110204","dv","00060","00003","137368",NA,"wat",NA," 1645423","0","1965-01-01","2021-10-21","16338","08211900"
"542","USGS","08212400","Los Olmos Ck nr Falfurrias, TX","ST","27.26449"," -98.13584","F","NAD83"," 116.58"," .1","NGVD29","12110205","dv","00060","00003","137378",NA,"wat",NA," 1645423","0","1967-01-01","2021-10-21","14358","08212400"
"543","USGS","08227000","SAGUACHE CREEK NEAR SAGUACHE, CO","ST","38.16333","-106.29058","F","NAD83"," 8030"," 15","NGVD29","13010004","dv","00010","00003"," 18287",NA,"wat",NA," 1645597","0","2012-04-07","2021-10-22"," 2062","08227000"
"544","USGS","08254000","COSTILLA CREEK BELOW COSTILLA DAM, NM","ST","36.87281","-105.28367","S","NAD83"," 9300.00"," 11","NGVD29","13020101","dv","00060","00003"," 99668",NA,"wat",NA," 1645423","0","1937-04-09","2021-10-21","23035","08254000"
"545","USGS","08261000","COSTILLA CREEK NEAR GARCIA, CO","ST","36.98903","-105.53246","S","NAD83"," 7821.00"," 11","NGVD29","13020101","dv","00060","00003"," 99681",NA,"wat",NA," 1645423","0","1965-10-01","2021-10-21","10474","08261000"
"546","USGS","08265000","RED RIVER NEAR QUESTA, NM","ST","36.70331","-105.56843","S","NAD83"," 7451.92"," 11","NGVD29","13020101","dv","00060","00003"," 99686",NA,"wat",NA," 1645423","0","1924-10-01","2021-10-21","33837","08265000"
"547","USGS","08266820","RED RIVER BELOW FISH HATCHERY, NEAR QUESTA, NM","ST","36.68284","-105.65412","S","NAD83"," 7105"," 20","NGVD29","13020101","dv","00060","00003","295573",NA,"wat",NA," 1645423","0","1978-08-09","2021-10-21","15530","08266820"
"548","USGS","08267500","RIO HONDO NEAR VALDEZ, NM","ST","36.54180","-105.55652","S","NAD83","7650","100","NGVD29","13020101","dv","00060","00003"," 99691",NA,"wat",NA," 1645423","0","1934-10-01","2021-10-21","31795","08267500"
"549","USGS","08271000","RIO LUCERO NEAR ARROYO SECO, NM","ST","36.50829","-105.53096","S","NAD83"," 8051.44"," 11","NGVD29","13020101","dv","00060","00003"," 99696",NA,"wat",NA," 1645423","0","1913-01-01","2021-10-21","28720","08271000"
"550","USGS","08275500","RIO GRANDE DEL RANCHO NEAR TALPA, NM","ST","36.30310","-105.58100","S","NAD83"," 7240.00"," 11","NGVD29","13020101","dv","00060","00003","295574",NA,"wat",NA," 1645423","0","1952-10-01","2021-10-21","24128","08275500"
"551","USGS","08277470","RIO PUEBLO NR PENASCO, NM","ST","36.16847","-105.60279","S","NAD83"," 7760"," 20","NGVD29","13020101","dv","00060","00003"," 99704",NA,"wat",NA," 1645423","0","1991-12-01","2021-10-21","10918","08277470"
"552","USGS","08279500","RIO GRANDE AT EMBUDO, NM","ST","36.20556","-105.96397","S","NAD83"," 5789.14"," 11","NGVD29","13020101","dv","00060","00003"," 99708",NA,"wat",NA," 1645423","0","1889-01-01","2021-10-21","45217","08279500"
"553","USGS","08286500","RIO CHAMA ABOVE ABIQUIU RESERVOIR, NM","ST","36.31882","-106.59953","S","NAD83","6280"," 11","NGVD29","13020102","dv","00060","00003"," 99721",NA,"wat",NA," 1645423","0","1961-08-01","2021-10-21","21805","08286500"
"554","USGS","08287000","RIO CHAMA BELOW ABIQUIU DAM, NM","ST","36.23722","-106.41742","S","NAD83","6040"," 11","NGVD29","13020102","dv","00060","00003"," 99724",NA,"wat",NA," 1645423","0","1961-11-01","2021-10-21","21905","08287000"
"555","USGS","08289000","RIO OJO CALIENTE AT LA MADERA, NM","ST","36.34974","-106.04419","S","NAD83"," 6358.84"," 20","NGVD29","13020102","dv","00060","00003"," 99731",NA,"wat",NA," 1645423","0","1932-10-01","2021-10-21","32528","08289000"
"556","USGS","08290000","RIO CHAMA NEAR CHAMITA, NM","ST","36.07356","-106.11169","S","NAD83"," 5653.61"," 20","NGVD29","13020102","dv","00060","00003"," 99734",NA,"wat",NA," 1645423","0","1912-10-01","2021-10-21","36988","08290000"
"557","USGS","08308050","RIO TESUQUE BELOW DIVERSIONS NEAR SANTA FE, NM","ST","35.77152","-105.94120","S","NAD83"," 6640","1.6","NAVD88","13020101","dv","00060","00003","220448",NA,"wat",NA," 1645423","0","2017-04-27","2021-10-21"," 1466","08308050"
"558","USGS","08313000","RIO GRANDE AT OTOWI BRIDGE, NM","ST","35.87450","-106.14244","S","NAD83"," 5491.66",".14","NAVD88","13020101","dv","00060","00003"," 99759",NA,"wat",NA," 1645423","0","1895-02-01","2021-10-21","43540","08313000"
"559","USGS","08313500","COCHITI EAST SIDE MAIN CANAL AT COCHITI, NM","ST-CA","35.61700","-106.32417","S","NAD83",NA,NA,NA,"13020201","dv","00060","00003"," 99781",NA,"wat",NA," 1645423","0","1954-08-01","2021-10-21","20676","08313500"
"560","USGS","08315480","SANTA FE RIVER ABOVE MCCLURE RES, NR SANTA FE, NM","ST","35.68892","-105.82283","S","NAD83"," 7920"," 20","NGVD29","13020201","dv","00060","00003"," 99785",NA,"wat",NA," 1645423","0","1998-07-01","2021-10-21"," 8512","08315480"
"561","USGS","08317200","SANTA FE RIVER ABOVE COCHITI LAKE, NM","ST","35.54722","-106.22889","U","NAD83","5505"," 10","NGVD29","13020201","dv","00060","00003"," 99791",NA,"wat",NA," 1645423","0","1970-03-20","2021-10-21","17016","08317200"
"562","USGS","08317400","RIO GRANDE BELOW COCHITI DAM, NM","ST","35.61800","-106.32394","S","NAD83"," 5229.01","0.1","NAVD88","13020201","dv","00010","00003"," 99792",NA,"wat",NA," 1645597","0","1971-07-15","2021-10-21","10218","08317400"
"563","USGS","08319000","RIO GRANDE AT SAN FELIPE, NM","ST","35.44458","-106.43983","S","NAD83"," 5115.73"," 20","NGVD29","13020201","dv","00060","00003"," 99807",NA,"wat",NA," 1645423","0","1927-01-01","2021-10-21","34354","08319000"
"564","USGS","08329700","CAMPUS WASH AT ALBUQUERQUE, NM","ST","35.09389","-106.62361","S","NAD83"," 5143","  5","NGVD29","13020203","dv","00060","00003"," 99820",NA,"wat",NA," 1645423","0","1982-04-20","2021-10-21","12322","08329700"
"565","USGS","08329835","N. FLOODWAY CHANNEL AT ALBUQUERQUE, NM","ST","35.11750","-106.61167","S","NAD83"," 5110","  5","NGVD29","13020203","dv","00060","00003"," 99822",NA,"wat",NA," 1645423","0","1982-05-19","2021-10-21"," 9175","08329835"
"566","USGS","08329840","HAHN ARROYO IN ALBUQUERQUE, NM","ST","35.12588","-106.59030","S","NAD83","5190","  5","NGVD29","13020203","dv","00060","00003"," 99825",NA,"wat",NA," 1645423","0","1978-06-21","2021-10-21"," 8807","08329840"
"567","USGS","08329900","NORTH FLOODWAY CHANNEL NEAR ALAMEDA, NM","ST","35.19806","-106.59972","S","NAD83","5015","  5","NGVD29","13020203","dv","00060","00003"," 99839",NA,"wat",NA," 1645423","0","1968-07-01","2021-10-21","13693","08329900"
"568","USGS","08329928","RIO GRANDE NR ALAMEDA, NM","ST","35.18200","-106.65194","S","NAD83"," 4990"," 20","NGVD29","13020203","dv","00010","00003"," 99845",NA,"wat",NA," 1645597","0","1999-03-04","2000-09-29","  576","08329928"
"569","USGS","08330000","RIO GRANDE AT ALBUQUERQUE, NM","ST","35.08917","-106.68069","S","NAD83"," 4946.16"," 20","NGVD29","13020203","dv","00060","00003"," 99853",NA,"wat",NA," 1645423","0","1965-10-01","2021-10-21","20475","08330000"
"570","USGS","08330600","TIJERAS ARROYO NR ALBUQUERQUE, NM","ST","35.00194","-106.65750","S","NAD83","4999","  5","NGVD29","13020203","dv","00060","00003"," 99866",NA,"wat",NA," 1645423","0","1982-09-30","2021-10-21","11325","08330600"
"571","USGS","08330775","SOUTH DIV CHANNEL ABV TIJERAS ARROYO NR ALBQ., NM","ST","35.00278","-106.65722","S","NAD83"," 4930","  5","NGVD29","13020203","dv","00060","00003","295582",NA,"wat",NA," 1645423","0","1988-06-08","2021-10-21","11183","08330775"
"572","USGS","08330875","RIO GRANDE AT ISLETA LAKES NR ISLETA, NM","ST","34.94667","-106.68028","S","NAD83"," 4870.","20.","NGVD29","13020203","dv","00060","00003"," 99869",NA,"wat",NA," 1645423","0","2002-10-01","2021-10-21"," 6960","08330875"
"573","USGS","08331160","RIO GRANDE NEAR BOSQUE FARMS, NM","ST","34.87056","-106.72000","S","NAD83"," 4860"," 10","NGVD29","13020203","dv","00060","00003"," 99876",NA,"wat",NA," 1645423","0","2006-03-16","2021-10-21"," 5334","08331160"
"574","USGS","08331510","RIO GRANDE AT STATE HWY 346 NEAR BOSQUE, NM","ST","34.54500","-106.76306","S","NAD83",NA,NA,NA,"13020203","dv","00060","00003"," 99877",NA,"wat",NA," 1645423","0","2005-10-01","2021-10-21"," 5741","08331510"
"575","USGS","08353000","RIO PUERCO NEAR BERNARDO, NM","ST","34.41028","-106.85444","S","NAD83"," 4722.34"," 11","NGVD29","13020204","dv","00060","00003"," 99918",NA,"wat",NA," 1645423","0","1939-11-01","2021-10-21","29939","08353000"
"576","USGS","08361000","RIO GRANDE BELOW ELEPHANT BUTTE DAM, NM","ST","33.14851","-107.20678","S","NAD83"," 4243.22",".11","NAVD88","13030101","dv","00060","00003"," 99954",NA,"wat",NA," 1645423","0","1916-10-01","2021-10-21","38372","08361000"
"577","USGS","08364000","RIO GRANDE AT EL PASO, TX","ST","31.80288","-106.54082","R","NAD83"," 3722.30"," 10","NGVD29","13030102","dv","00010","00003","226781",NA,"wat",NA," 1645597","0","2008-12-18","2021-10-21"," 4279","08364000"
"578","USGS","08371500","Rio Grande abv Rio Conchos nr Presidio, TX","ST","29.62101","-104.48104","F","NAD83"," 2576.66"," .1","NGVD29","13040201","dv","00010","00003","137399",NA,"wat",NA," 1645597","0","2011-09-07","2021-10-21"," 2071","08371500"
"579","USGS","08374200","Rio Grande bl Rio Conchos nr Presidio, TX","ST","29.51963","-104.28659","S","NAD83"," 2527.99"," .1","NGVD29","13040203","dv","00010","00003","137407",NA,"wat",NA," 1645597","0","2011-09-07","2021-10-21"," 2945","08374200"
"580","USGS","08374550","Rio Grande nr Castolon, TX","ST","29.13798","-103.52490","F","NAD83"," 3000","100","NGVD29","13040205","dv","00010","00003","137429",NA,"wat",NA," 1645597","0","2011-09-06","2014-05-28","  706","08374550"
"581","USGS","08375300","Rio Grande at Rio Grande Village, Big Bnd NP, TX","ST","29.18354","-102.97544","F","NAD83"," 1800","100","NGVD29","13040205","dv","00010","00003","137447",NA,"wat",NA," 1645597","0","2011-09-06","2021-10-21"," 3382","08375300"
"582","USGS","08377200","Rio Grande at Foster Rh nr Langtry, TX","ST","29.78076","-101.75595","F","NAD83"," 1157.17"," .1","NGVD29","13040212","dv","00010","00003","137466",NA,"wat",NA," 1645597","0","2011-09-05","2021-10-21"," 3411","08377200"
"583","USGS","08378500","PECOS RIVER NEAR PECOS, NM","ST","35.70835","-105.68270","S","NAD83"," 7502.94"," 11","NGVD29","13060001","dv","00060","00003"," 99961",NA,"wat",NA," 1645423","0","1919-10-01","2021-10-21","34566","08378500"
"584","USGS","08379500","PECOS RIVER NEAR ANTON CHICO, NM","ST","35.17867","-105.10880","S","NAD83","5130"," 20","NGVD29","13060001","dv","00060","00003"," 99966",NA,"wat",NA," 1645423","0","1910-10-01","2021-10-21","35475","08379500"
"585","USGS","08382000","GALLINAS RIVER NEAR LOURDES, NM","ST","35.46890","-105.16144","S","NAD83","5928"," 11","NGVD29","13060001","dv","00060","00003"," 99969",NA,"wat",NA," 1645423","0","1951-07-01","2021-10-21"," 8387","08382000"
"586","USGS","08382500","GALLINAS R NR COLONIAS, NM","ST","35.18196","-104.90027","S","NAD83","4940"," 11","NGVD29","13060001","dv","00060","00003"," 99970",NA,"wat",NA," 1645423","0","1951-01-01","2021-10-21","25862","08382500"
"587","USGS","08382600","PECOS R ABV CANON DEL UTA NR COLONIAS, NM","ST","35.09139","-104.80056","S","NAD83"," 4800"," 10","NGVD29","13060001","dv","00060","00003"," 99971",NA,"wat",NA," 1645423","0","1976-01-01","2021-10-21","16727","08382600"
"588","USGS","08390500","RIO HONDO AT DIAMOND A RANCH NR ROSWELL, NM","ST","33.34917","-104.85167","S","NAD83","4190"," 11","NGVD29","13060008","dv","00060","00003","100010",NA,"wat",NA," 1645423","0","1939-10-01","2021-10-21","29972","08390500"
"589","USGS","08390800","RIO HONDO BLW DIAMOND A DAM NR ROSWELL, NM","ST","33.29987","-104.72168","S","NAD83"," 3949.68"," 11","NGVD29","13060008","dv","00060","00003","100013",NA,"wat",NA," 1645423","0","1963-10-01","2021-10-21","21204","08390800"
"590","USGS","08394500","RIO FELIX AT OLD HWY BRD NR HAGERMAN, NM","ST","33.12511","-104.34496","S","NAD83"," 3403.40"," 11","NGVD29","13060009","dv","00060","00003","100022",NA,"wat",NA," 1645423","0","1939-10-01","2021-10-21","18283","08394500"
"591","USGS","08399500","PECOS RIVER (KAISER CHANNEL) NEAR LAKEWOOD, NM","ST","32.68937","-104.29922","S","NAD83"," 3268.53"," 11","NGVD29","13060011","dv","00060","00003","100034",NA,"wat",NA," 1645423","0","1950-05-16","2021-10-21","26076","08399500"
"592","USGS","08403500","CARLSBAD MAIN CANAL AT HEAD NEAR CARLSBAD, NM","ST-CA","32.49039","-104.25273","S","NAD83"," 3156.50"," 11","NGVD29","13060011","dv","00060","00003","100044",NA,"wat",NA," 1645423","0","1939-07-01","2021-10-21","29912","08403500"
"593","USGS","08404000","PECOS RIVER BELOW AVALON DAM, NM","ST","32.48086","-104.26298","S","NAD83","3130"," 11","NGVD29","13060011","dv","00060","00003","100046",NA,"wat",NA," 1645423","0","1951-06-01","2021-10-21","25711","08404000"
"594","USGS","08405350","BLACK RIVER BELOW BLUE SPRINGS NR WHITES CITY, NM","ST","32.18187","-104.25889","S","NAD83"," 3223","4.3","NAVD88","13060011","dv","00060","00003","273594",NA,"wat",NA," 1645423","0","2019-06-28","2021-10-21","  837","08405350"
"595","USGS","08405400","BLACK RIVER AT HARKEY CROSSING NR MALAGA, NM","ST","32.23595","-104.19665","S","NAD83"," 3133","4.3","NAVD88","13060011","dv","00010","00003","275635",NA,"wat",NA," 1645597","0","2019-06-29","2021-10-10","  808","08405400"
"596","USGS","08406500","PECOS RIVER NEAR MALAGA, NM","ST","32.20754","-104.02388","S","NAD83"," 2895.64"," 20","NGVD29","13060011","dv","00010","00003","226804",NA,"wat",NA," 1645597","0","2003-09-30","2021-10-21"," 3960","08406500"
"597","USGS","08407500","PECOS RIVER AT RED BLUFF, NM","ST","32.07519","-104.03944","S","NAD83"," 2850.05"," 20","NGVD29","13060011","dv","00010","00003","187721",NA,"wat",NA," 1645597","0","2011-06-17","2021-10-21"," 3566","08407500"
"598","USGS","08408500","DELAWARE RIVER NR RED BLUFF, NM","ST","32.02314","-104.05446","S","NAD83"," 2900.66"," 11","NGVD29","13070002","dv","00060","00003","100057",NA,"wat",NA," 1645423","0","1937-10-01","2021-10-21","30700","08408500"
"599","USGS","08410000","Red Bluff Res nr Orla, TX","LK","31.90124","-103.91020","F","NAD83"," 0.00","  1","NGVD29","13070001","dv","00054","00003","137471",NA,"wat",NA," 1648328","0","1999-04-17","2001-09-30","  880","08410000"
"600","USGS","08412500","Pecos Rv nr Orla, TX","ST","31.87263","-103.83158","F","NAD83"," 2730.86"," .1","NGVD29","13070001","dv","00010","00003","137481",NA,"wat",NA," 1645597","0","2012-07-05","2021-10-21"," 2017","08412500"
"601","USGS","08419000","Pecos Rv at FM 3398 nr Pecos, TX","ST","31.48386","-103.49017","R","NAD83"," 2563.91"," .3","NAVD88","13070001","dv","00010","00003","165412",NA,"wat",NA," 1645597","0","2016-08-31","2021-10-21","  863","08419000"
"602","USGS","08427000","Giffin Spgs at Toyahvale, TX","SP","30.94765","-103.78907","F","NAD83"," 3325"," 10","NGVD29","13070003","dv","00060","00003","137525",NA,"wat",NA," 1645423","0","1931-10-01","2021-10-21"," 7744","08427000"
"603","USGS","08447000","Pecos Rv nr Sheffield, TX","ST","30.65961","-101.77012","F","NAD83","2026.60",".25","NAVD88","13070008","dv","00010","00003","137612",NA,"wat",NA," 1645597","0","2011-09-08","2021-10-21"," 3634","08447000"
"604","USGS","08447020","Independence Ck nr Sheffield, TX","ST","30.45212","-101.73318","F","NAD83"," 1883.00"," .1","NGVD29","13070010","dv","00060","00003","137631",NA,"wat",NA," 1645423","0","1974-01-17","2021-10-21","11231","08447020"
"605","USGS","08447300","Pecos Rv at Brotherton Rh nr Pandale, TX","ST","30.31400","-101.74156","1","NAD83"," 1720.00",".01","NAVD88","13070008","dv","00010","00003","137640",NA,"wat",NA," 1645597","0","2011-09-08","2021-10-21"," 3400","08447300"
"606","USGS","08447410","Pecos Rv nr Langtry, TX","ST","29.80298","-101.44622","F","NAD83"," 1133.08"," .1","NGVD29","13070008","dv","00010","00003","137652",NA,"wat",NA," 1645597","0","2012-03-09","2021-10-21"," 3423","08447410"
"607","USGS","08449100","Dolan Ck abv Devils River nr Comstock, TX","ST","29.88832","-100.98980","5","NAD83"," 1326","4.3","NAVD88","13040302","dv","00060","00003","137666",NA,"wat",NA," 1645423","0","2011-11-17","2021-10-21"," 3546","08449100"
"608","USGS","08456310","Las Moras Spgs Dws of pool at Brackettville,TX","ST","29.30792","-100.41922","T","NAD83"," 1095","  1","NGVD29","13080001","dv","00060","00003","137682",NA,"wat",NA," 1645423","0","2014-09-30","2021-10-21"," 2579","08456310"
"609","USGS","08458975","Manadas Ck at Laredo, TX","ST","27.57568"," -99.50604","5","NAD83"," 415"," 10","NAVD88","13080002","dv","00060","00003","173977",NA,"wat",NA," 1645423","0","2014-09-19","2021-10-21"," 2590","08458975"
"610","USGS","08458995","Zacate Ck at Laredo, TX","ST","27.53610"," -99.50018","5","NAD83"," 419"," 10","NAVD88","13080002","dv","00060","00003","165855",NA,"wat",NA," 1645423","0","2014-08-28","2021-10-21"," 2612","08458995"
"611","USGS","08470500","Arroyo Colorado at FM 106, Rio Hondo, TX","ST","26.23528"," -97.58472","S","NAD83","-10.02",".01","NAVD88","12110208","dv","00010","00003","137706","STEP 1","wat",NA," 1645597","0","2014-05-30","2021-03-22"," 1840","08470500"
"612","USGS","08477110","MIMBRES RIVER AT MIMBRES, NM","ST","32.85468","-107.97379","S","NAD83"," 5920","100","NGVD29","13030202","dv","00060","00003","100061",NA,"wat",NA," 1645423","0","1978-03-01","2021-10-21","15494","08477110"
